time,temp_air_c,ssrd_wm2,ssrd_wm2_rad_minus_5,ssrd_wm2_rad_plus_5
2041-07-01 00:00:00,21.729430141066334,0.0,0.0,0.0
2041-07-01 01:00:00,21.21306215657492,0.0,0.0,0.0
2041-07-01 02:00:00,20.66193043815479,0.0,0.0,0.0
2041-07-01 03:00:00,20.694117412320303,0.0,0.0,0.0
2041-07-01 04:00:00,20.379325716129813,0.0,0.0,0.0
2041-07-01 05:00:00,20.11912403189907,0.0,0.0,0.0
2041-07-01 06:00:00,19.97727783286118,30.28194444,28.767847218,31.796041662
2041-07-01 07:00:00,23.114059342965987,187.96895,178.5705025,197.3673975
2041-07-01 08:00:00,26.016575366269574,388.1014389,368.696366955,407.506510845
2041-07-01 09:00:00,27.723559945884347,580.6946028,551.6598726599999,609.7293329400001
2041-07-01 10:00:00,29.055504499445064,751.4216103,713.8505297849999,788.9926908150001
2041-07-01 11:00:00,29.977557060558567,870.0279717,826.5265731149999,913.529370285
2041-07-01 12:00:00,30.64047573616225,931.5995347,885.019557965,978.179511435
2041-07-01 13:00:00,30.90120509915016,921.0276139,874.976233205,967.078994595
2041-07-01 14:00:00,30.82655571529096,843.49915,801.3241925,885.6741075
2041-07-01 15:00:00,30.47428767315394,766.4642111,728.141000545,804.7874216550001
2041-07-01 16:00:00,29.82757030842248,583.9459722,554.74867359,613.1432708100001
2041-07-01 17:00:00,28.584570370960527,379.0644306,360.11120907,398.01765213
2041-07-01 18:00:00,27.27523377759495,182.5691222,173.44066609,191.69757831
2041-07-01 19:00:00,25.71264498633025,28.68798056,27.253581532,30.122379588
2041-07-01 20:00:00,24.344399709333366,0.0,0.0,0.0
2041-07-01 21:00:00,23.448116890886915,5e-05,4.75e-05,5.25e-05
2041-07-01 22:00:00,22.773207752293047,0.0,0.0,0.0
2041-07-01 23:00:00,22.02425584590719,0.0,0.0,0.0
2041-07-02 00:00:00,21.36977328502923,0.0,0.0,0.0
2041-07-02 01:00:00,20.865095987541203,0.0,0.0,0.0
2041-07-02 02:00:00,20.55597230878185,0.0,0.0,0.0
2041-07-02 03:00:00,21.05411557352749,0.0,0.0,0.0
2041-07-02 04:00:00,20.822501644332267,0.0,0.0,0.0
2041-07-02 05:00:00,20.59594892735974,0.0,0.0,0.0
2041-07-02 06:00:00,20.777177587503985,29.50347222,28.028298609,30.978645831
2041-07-02 07:00:00,23.81506995157312,174.8609333,166.117886635,183.603979965
2041-07-02 08:00:00,26.339031622507672,379.2793361,360.315369295,398.24330290500006
2041-07-02 09:00:00,28.22898797832089,580.1328042,551.12616399,609.13944441
2041-07-02 10:00:00,29.642552378623297,744.6486219,707.4161908049999,781.881052995
2041-07-02 11:00:00,30.671533367255453,866.64942,823.3169489999999,909.981891
2041-07-02 12:00:00,31.221100566572208,950.4757206,902.95193457,997.99950663
2041-07-02 13:00:00,31.181883144203784,922.6205639,876.489535705,968.751592095
2041-07-02 14:00:00,30.700416319276616,813.8930944,773.19843968,854.58774912
2041-07-02 15:00:00,30.29232168926436,695.8453889,661.053119455,730.637658345
2041-07-02 16:00:00,29.575666919432617,551.1264139,523.5700932049999,578.682734595
