time,temp_air_c,ssrd_wm2,ssrd_wm2_rad_minus_5,ssrd_wm2_rad_plus_5
2041-07-01 00:00:00,22.026144629970023,0.0,0.0,0.0
2041-07-01 01:00:00,21.80472404324045,0.0,0.0,0.0
2041-07-01 02:00:00,21.584448235871907,0.0,0.0,0.0
2041-07-01 03:00:00,21.710939827345936,0.0,0.0,0.0
2041-07-01 04:00:00,21.452663916629763,0.0,0.0,0.0
2041-07-01 05:00:00,21.20150332861189,0.0,0.0,0.0
2041-07-01 06:00:00,21.353222497500603,30.474775,28.95103625,31.99851375
2041-07-01 07:00:00,23.86492542607247,186.5175806,177.19170157,195.84345963
2041-07-01 08:00:00,25.975246428707436,385.9967806,366.69694157,405.29661963000007
2041-07-01 09:00:00,27.248584555490982,583.7293708,554.5429022599999,612.91583934
2041-07-01 10:00:00,28.210469800983404,771.8026286,733.21249717,810.3927600300001
2041-07-01 11:00:00,28.800209057696883,877.0826919,833.228557305,920.936826495
2041-07-01 12:00:00,29.156397875354124,953.4552225,905.782461375,1001.127983625
2041-07-01 13:00:00,29.149540840643198,953.8198944,906.12889968,1001.51088912
2041-07-01 14:00:00,28.710389464489666,806.8017694,766.4616809299999,847.1418578700001
2041-07-01 15:00:00,28.30893616664046,681.9730806,647.87442657,716.07173463
2041-07-01 16:00:00,27.82412493601268,519.9178611,493.921968045,545.913754155
2041-07-01 17:00:00,27.19557861638869,368.3024611,349.887338045,386.71758415500005
2041-07-01 18:00:00,26.24170834960448,168.2985972,159.88366734,176.71352706
2041-07-01 19:00:00,25.28406320497288,26.03389444,24.732199718,27.335589162
2041-07-01 20:00:00,24.43355915970036,0.0,0.0,0.0
2041-07-01 21:00:00,23.92284982559804,0.0,0.0,0.0
2041-07-01 22:00:00,23.56077260758179,0.0,0.0,0.0
2041-07-01 23:00:00,23.19382730291578,0.0,0.0,0.0
2041-07-02 00:00:00,21.564958267781304,0.0,0.0,0.0
2041-07-02 01:00:00,21.118117663467697,0.0,0.0,0.0
2041-07-02 02:00:00,20.844419971671385,0.0,0.0,0.0
2041-07-02 03:00:00,21.285475352132547,0.0,0.0,0.0
2041-07-02 04:00:00,21.080404688950008,0.0,0.0,0.0
2041-07-02 05:00:00,20.87981521630131,0.0,0.0,0.0
2041-07-02 06:00:00,21.04027482964408,29.50347222,28.028298609,30.978645831
2041-07-02 07:00:00,23.730020666353816,174.8609333,166.117886635,183.603979965
2041-07-02 08:00:00,25.96473295461864,379.2793361,360.315369295,398.24330290500006
2041-07-02 09:00:00,27.638097784701884,580.1328042,551.12616399,609.13944441
2041-07-02 10:00:00,28.88966581443342,744.6486219,707.4161908049999,781.881052995
2041-07-02 11:00:00,29.80072420575825,866.64942,823.3169489999999,909.981891
2041-07-02 12:00:00,30.287310269121768,950.4757206,902.95193457,997.99950663
2041-07-02 13:00:00,30.252587215800467,922.6205639,876.489535705,968.751592095
2041-07-02 14:00:00,29.826297132853924,813.8930944,773.19843968,854.58774912
2041-07-02 15:00:00,29.464970693167693,695.8453889,661.053119455,730.637658345
2041-07-02 16:00:00,28.830445518308917,551.1264139,523.5700932049999,578.682734595
2041-07-02 17:00:00,27.863341187807865,354.9248722,337.17862859,372.67111581
2041-07-02 18:00:00,26.696466717256637,174.6632944,165.93012968,183.39645912000003
2041-07-02 19:00:00,25.47424433766291,26.07493889,24.7711919455,27.3786858345
2041-07-02 20:00:00,24.467718615347614,2.78e-05,2.641e-05,2.9190000000000003e-05
2041-07-02 21:00:00,23.74218107935233,0.0,0.0,0.0
2041-07-02 22:00:00,23.13854908387369,0.0,0.0,0.0
2041-07-02 23:00:00,22.592226584306783,0.0,0.0,0.0
2041-07-03 00:00:00,21.593813728664603,0.0,0.0,0.0
2041-07-03 01:00:00,21.31469344396574,0.0,0.0,0.0
2041-07-03 02:00:00,21.037016255168147,0.0,0.0,0.0
2041-07-03 03:00:00,21.196470123237628,0.0,0.0,0.0
2041-07-03 04:00:00,20.870890434398653,0.0,0.0,0.0
2041-07-03 05:00:00,20.5542802407932,0.0,0.0,0.0
2041-07-03 06:00:00,20.745535707324024,30.474775,28.95103625,31.99851375
2041-07-03 07:00:00,23.911759981484163,186.5175806,177.19170157,195.84345963
2041-07-03 08:00:00,26.572006744269903,385.9967806,366.69694157,405.29661963000007
2041-07-03 09:00:00,28.1771623701098,583.7293708,554.5429022599999,612.91583934
2041-07-03 10:00:00,29.38970402007565,771.8026286,733.21249717,810.3927600300001
2041-07-03 11:00:00,30.133122650038025,877.0826919,833.228557305,920.936826495
2041-07-03 12:00:00,30.582130240793195,953.4552225,905.782461375,1001.127983625
2041-07-03 13:00:00,30.573486340472204,953.8198944,906.12889968,1001.51088912
2041-07-03 14:00:00,30.019897087781903,806.8017694,766.4616809299999,847.1418578700001
2041-07-03 15:00:00,29.51382960578294,681.9730806,647.87442657,716.07173463
2041-07-03 16:00:00,28.90268205750504,519.9178611,493.921968045,545.913754155
2041-07-03 17:00:00,28.110343683412747,368.3024611,349.887338045,386.71758415500005
2041-07-03 18:00:00,26.907905624860565,168.2985972,159.88366734,176.71352706
2041-07-03 19:00:00,25.700708998033274,26.03389444,24.732199718,27.335589162
2041-07-03 20:00:00,24.62857322800239,0.0,0.0,0.0
2041-07-03 21:00:00,23.9847788237038,0.0,0.0,0.0
2041-07-03 22:00:00,23.528348382124765,0.0,0.0,0.0
2041-07-03 23:00:00,23.0657812856317,0.0,0.0,0.0
2041-07-04 00:00:00,22.35092879976446,0.0,0.0,0.0
2041-07-04 01:00:00,22.08280487704938,0.0,0.0,0.0
2041-07-04 02:00:00,21.81606719730951,0.0,0.0,0.0
2041-07-04 03:00:00,21.96923914124403,0.0,0.0,0.0
2041-07-04 04:00:00,21.656486152252057,0.0,0.0,0.0
2041-07-04 05:00:00,21.35234929178467,0.0,0.0,0.0
2041-07-04 06:00:00,21.53606996254234,30.474775,28.95103625,31.99851375
2041-07-04 07:00:00,24.577556085628764,186.5175806,177.19170157,195.84345963
2041-07-04 08:00:00,27.132998439801423,385.9967806,366.69694157,405.29661963000007
2041-07-04 09:00:00,28.674916553824207,583.7293708,554.5429022599999,612.91583934
2041-07-04 10:00:00,29.83968830803409,771.8026286,733.21249717,810.3927600300001
2041-07-04 11:00:00,30.55381884677309,877.0826919,833.228557305,920.936826495
2041-07-04 12:00:00,30.98513711048155,953.4552225,905.782461375,1001.127983625
2041-07-04 13:00:00,30.97683374956988,953.8198944,906.12889968,1001.51088912
2041-07-04 14:00:00,30.44505397525369,806.8017694,766.4616809299999,847.1418578700001
2041-07-04 15:00:00,29.958923780242973,681.9730806,647.87442657,716.07173463
2041-07-04 16:00:00,29.371853305666885,519.9178611,493.921968045,545.913754155
2041-07-04 17:00:00,28.61073028944283,368.3024611,349.887338045,386.71758415500005
2041-07-04 18:00:00,27.455664080518783,168.2985972,159.88366734,176.71352706
2041-07-04 19:00:00,26.29602677424936,26.03389444,24.732199718,27.335589162
2041-07-04 20:00:00,25.2661293998827,0.0,0.0,0.0
2041-07-04 21:00:00,24.64769824111261,0.0,0.0,0.0
2041-07-04 22:00:00,24.20924956091446,0.0,0.0,0.0
2041-07-04 23:00:00,23.76490598852074,0.0,0.0,0.0
2041-07-05 00:00:00,22.37619692847615,0.0,0.0,0.0
2041-07-05 01:00:00,22.092241726420188,0.0,0.0,0.0
2041-07-05 02:00:00,21.809754617550908,0.0,0.0,0.0
2041-07-05 03:00:00,21.97197054311549,0.0,0.0,0.0
2041-07-05 04:00:00,21.64075116782239,0.0,0.0,0.0
2041-07-05 05:00:00,21.31865665722382,0.0,0.0,0.0
2041-07-05 06:00:00,21.51322504805811,30.474775,28.95103625,31.99851375
2041-07-05 07:00:00,24.73429461128824,186.5175806,177.19170157,195.84345963
2041-07-05 08:00:00,27.44062212833172,385.9967806,366.69694157,405.29661963000007
2041-07-05 09:00:00,29.07358223568608,583.7293708,554.5429022599999,612.91583934
2041-07-05 10:00:00,30.307127513804392,771.8026286,733.21249717,810.3927600300001
2041-07-05 11:00:00,31.06342363005005,877.0826919,833.228557305,920.936826495
2041-07-05 12:00:00,31.520208923512687,953.4552225,905.782461375,1001.127983625
2041-07-05 13:00:00,31.51141529368085,953.8198944,906.12889968,1001.51088912
2041-07-05 14:00:00,30.94823677631413,806.8017694,766.4616809299999,847.1418578700001
2041-07-05 15:00:00,30.433403201033126,681.9730806,647.87442657,716.07173463
2041-07-05 16:00:00,29.811669364151708,519.9178611,493.921968045,545.913754155
2041-07-05 17:00:00,29.005606116706957,368.3024611,349.887338045,386.71758415500005
2041-07-05 18:00:00,27.782339444260213,168.2985972,159.88366734,176.71352706
2041-07-05 19:00:00,26.554231775690564,26.03389444,24.732199718,27.335589162
2041-07-05 20:00:00,25.463524486039443,0.0,0.0,0.0
2041-07-05 21:00:00,24.80857828479029,0.0,0.0,0.0
2041-07-05 22:00:00,24.344241561993893,0.0,0.0,0.0
2041-07-05 23:00:00,23.873661885239702,0.0,0.0,0.0
2041-07-06 00:00:00,23.494562345111337,0.0,0.0,0.0
2041-07-06 01:00:00,23.025561237670377,0.0,0.0,0.0
2041-07-06 02:00:00,22.568384035679035,0.0,0.0,0.0
2041-07-06 03:00:00,22.7641535978306,0.0,0.0,0.0
2041-07-06 04:00:00,22.49408663933741,0.0,0.0,0.0
2041-07-06 05:00:00,22.248549433427744,0.0,0.0,0.0
2041-07-06 06:00:00,22.342519439981228,26.93043056,25.583909032,28.276952088
2041-07-06 07:00:00,25.41492487520988,176.7451333,167.90787663499998,185.582389965
2041-07-06 08:00:00,27.81435710039485,383.4745056,364.30078032,402.64823088
2041-07-06 09:00:00,29.398100103481852,580.3740828,551.3553786599999,609.3927869400001
2041-07-06 10:00:00,30.419657999934696,720.6533147,684.620648965,756.685980435
2041-07-06 11:00:00,31.2367421631712,842.6840189,800.5498179549999,884.818219845
2041-07-06 12:00:00,31.79858760623235,916.0335864,870.2319070799999,961.83526572
2041-07-06 13:00:00,31.737589417049005,850.5269944,808.00064468,893.05334412
2041-07-06 14:00:00,31.439460111370853,762.9981056,724.84820032,801.14801088
2041-07-06 15:00:00,31.394485913331263,706.2508222,670.93828109,741.56336331
2041-07-06 16:00:00,30.5548081265982,520.6769361,494.643089295,546.7107829050001
2041-07-06 17:00:00,29.64608129859383,354.6704028,336.93688266,372.40392294
2041-07-06 18:00:00,28.30710273174702,174.6160389,165.885236955,183.346840845
2041-07-06 19:00:00,26.92284456554631,27.86151389,26.4684381955,29.254589584500003
2041-07-06 20:00:00,25.880683527085143,0.0,0.0,0.0
2041-07-06 21:00:00,25.0921195793987,0.0,0.0,0.0
2041-07-06 22:00:00,24.358409974975043,0.0,0.0,0.0
2041-07-06 23:00:00,23.64855577959045,0.0,0.0,0.0
2041-07-07 00:00:00,23.053302412422276,0.0,0.0,0.0
2041-07-07 01:00:00,22.67948650793409,0.0,0.0,0.0
2041-07-07 02:00:00,22.456592351274768,0.0,0.0,0.0
2041-07-07 03:00:00,23.058730009473283,0.0,0.0,0.0
2041-07-07 04:00:00,22.78839619537963,0.0,0.0,0.0
2041-07-07 05:00:00,22.503452360877784,0.0,0.0,0.0
2041-07-07 06:00:00,22.59980211058544,20.89636111,19.8515430545,21.941179165500003
2041-07-07 07:00:00,24.950651060548815,147.0831917,139.72903211499997,154.437351285
2041-07-07 08:00:00,27.18836640195976,316.0385528,300.23662516,331.84048044
2041-07-07 09:00:00,28.819566026098936,484.4190067,460.198056365,508.639957035
2041-07-07 10:00:00,30.129862334931257,634.0474414,602.34506933,665.74981347
2041-07-07 11:00:00,31.26578326937068,766.9035064,728.5583310799999,805.24868172
2041-07-07 12:00:00,32.12629497167144,841.0361653,798.9843570349999,883.0879735650001
2041-07-07 13:00:00,31.986900643997163,810.2509664,769.73841808,850.7635147200001
2041-07-07 14:00:00,31.938951329139176,735.4100861,698.6395817949999,772.180590405
2041-07-07 15:00:00,30.98069404570361,590.9905639,561.441035705,620.540092095
2041-07-07 16:00:00,30.4877923256921,423.9872444,402.78788218,445.18660662
2041-07-07 17:00:00,29.58662876295464,269.8610472,256.36799483999994,283.35409956
2041-07-07 18:00:00,28.723446767529516,142.1816556,135.07257282,149.29073838
2041-07-07 19:00:00,27.53617577976159,22.63615278,21.504345141,23.767960419
2041-07-07 20:00:00,26.53312956651565,0.0,0.0,0.0
2041-07-07 21:00:00,25.91544449365257,2.78e-05,2.641e-05,2.9190000000000003e-05
2041-07-07 22:00:00,25.5660367894486,0.0,0.0,0.0
2041-07-07 23:00:00,25.199863201209062,0.0,0.0,0.0
2041-07-08 00:00:00,24.57437119436111,0.0,0.0,0.0
