time,temp_air_c,ssrd_wm2,ssrd_wm2_rad_minus_5,ssrd_wm2_rad_plus_5
2041-07-01 00:00:00,23.39123638092999,0.0,0.0,0.0
2041-07-01 01:00:00,22.76499433803612,0.0,0.0,0.0
2041-07-01 02:00:00,22.242262553789157,0.0,0.0,0.0
2041-07-01 03:00:00,22.456820010021566,0.0,0.0,0.0
2041-07-01 04:00:00,22.19317742883868,0.0,0.0,0.0
2041-07-01 05:00:00,21.815260977337147,0.0,0.0,0.0
2041-07-01 06:00:00,22.24885083967318,30.50873056,28.983294032,32.034167088000004
2041-07-01 07:00:00,25.89488489157281,187.3732472,178.00458484,196.74190956
2041-07-01 08:00:00,28.28282105451773,390.0430083,370.540857885,409.545158715
2041-07-01 09:00:00,30.05400890611201,587.9252939,558.529029205,617.321558595
2041-07-01 10:00:00,31.408661516993533,766.3203508,728.00433326,804.6363683400001
2041-07-01 11:00:00,32.194811242632426,877.39354,833.523863,921.263217
2041-07-01 12:00:00,32.366720325779106,882.5338375,838.407145625,926.660529375
2041-07-01 13:00:00,31.98210491220378,877.3990778,833.52912391,921.26903169
2041-07-01 14:00:00,31.480776368920928,710.6278306,675.09643907,746.1592221300001
2041-07-01 15:00:00,31.034071612919533,655.226975,622.46562625,687.9883237500001
2041-07-01 16:00:00,30.51030178933177,519.9234472,493.92727484000005,545.9196195600001
2041-07-01 17:00:00,29.489506800756764,323.84,307.648,340.032
2041-07-01 18:00:00,28.43279965850102,150.5712889,143.042724455,158.099853345
2041-07-01 19:00:00,27.24043559906229,25.66752778,24.384151391,26.950904169
2041-07-01 20:00:00,26.21875347899217,0.0,0.0,0.0
2041-07-01 21:00:00,25.380082187502538,0.0,0.0,0.0
2041-07-01 22:00:00,24.871712008624925,0.0,0.0,0.0
2041-07-01 23:00:00,24.377447330100654,0.0,0.0,0.0
2041-07-02 00:00:00,23.318833594689487,0.0,0.0,0.0
2041-07-02 01:00:00,22.68772304474865,0.0,0.0,0.0
2041-07-02 02:00:00,22.16092745896656,0.0,0.0,0.0
2041-07-02 03:00:00,22.37715291960637,0.0,0.0,0.0
2041-07-02 04:00:00,22.111460738306512,0.0,0.0,0.0
2041-07-02 05:00:00,21.73060630311612,0.0,0.0,0.0
2041-07-02 06:00:00,22.167566963251872,30.50873056,28.983294032,32.034167088000004
2041-07-02 07:00:00,25.84194587426237,187.3732472,178.00458484,196.74190956
2041-07-02 08:00:00,28.24844623960938,390.0430083,370.540857885,409.545158715
2041-07-02 09:00:00,30.03340359236512,587.9252939,558.529029205,617.321558595
2041-07-02 10:00:00,31.398587491998484,766.3203508,728.00433326,804.6363683400001
2041-07-02 11:00:00,32.190848872903366,877.39354,833.523863,921.263217
2041-07-02 12:00:00,32.36409440509915,882.5338375,838.407145625,926.660529375
2041-07-02 13:00:00,31.97648892901907,877.3990778,833.52912391,921.26903169
2041-07-02 14:00:00,31.4712629764621,710.6278306,675.09643907,746.1592221300001
2041-07-02 15:00:00,31.021085465353984,655.226975,622.46562625,687.9883237500001
2041-07-02 16:00:00,30.493243770345167,519.9234472,493.92727484000005,545.9196195600001
2041-07-02 17:00:00,29.4645129562347,323.84,307.648,340.032
2041-07-02 18:00:00,28.399590801545628,150.5712889,143.042724455,158.099853345
2041-07-02 19:00:00,27.19795711083288,25.66752778,24.384151391,26.950904169
2041-07-02 20:00:00,26.168332268523397,0.0,0.0,0.0
2041-07-02 21:00:00,25.323141010610197,0.0,0.0,0.0
2041-07-02 22:00:00,24.810818679643116,0.0,0.0,0.0
2041-07-02 23:00:00,24.312711507473203,0.0,0.0,0.0
2041-07-03 00:00:00,23.38737153826129,0.0,0.0,0.0
2041-07-03 01:00:00,22.963091353271796,0.0,0.0,0.0
2041-07-03 02:00:00,22.57313800191241,0.0,0.0,0.0
2041-07-03 03:00:00,22.710185159111603,0.0,0.0,0.0
2041-07-03 04:00:00,22.28830626438082,0.0,0.0,0.0
2041-07-03 05:00:00,21.88584348441926,0.0,0.0,0.0
2041-07-03 06:00:00,22.123890609019803,29.64400278,28.161802641,31.126202919
2041-07-03 07:00:00,25.551203571012135,180.6901583,171.655650385,189.724666215
2041-07-03 08:00:00,27.977021294573696,384.5478389,365.320446955,403.775230845
2041-07-03 09:00:00,29.542290700505877,584.1538692,554.9461757400001,613.36156266
2041-07-03 10:00:00,30.83953820522425,753.2827036,715.61856842,790.94683878
2041-07-03 11:00:00,31.826061421417823,875.8098178,832.01932691,919.60030869
2041-07-03 12:00:00,32.4687994864934,928.28729,881.8729255,974.7016545
2041-07-03 13:00:00,32.529512677053845,876.2489639,832.436515705,920.061412095
2041-07-03 14:00:00,32.44537371256775,829.7937167,788.304030865,871.283402535
2041-07-03 15:00:00,31.950774371476346,723.7278583,687.5414653849999,759.914251215
2041-07-03 16:00:00,31.16099685975837,577.1056194,548.2503384299999,605.9609003700001
2041-07-03 17:00:00,29.950633938460385,377.1272861,358.270921795,395.983650405
2041-07-03 18:00:00,28.431766200483608,176.888475,168.04405125,185.73289875
2041-07-03 19:00:00,26.85776967163889,28.14820833,26.7407979135,29.5556187465
2041-07-03 20:00:00,25.510093945177537,0.0,0.0,0.0
2041-07-03 21:00:00,24.5134815769881,2.5e-05,2.375e-05,2.625e-05
2041-07-03 22:00:00,23.505233473985346,0.0,0.0,0.0
2041-07-03 23:00:00,22.47527995322476,0.0,0.0,0.0
2041-07-04 00:00:00,23.36053867250524,0.0,0.0,0.0
2041-07-04 01:00:00,22.929986072661645,0.0,0.0,0.0
2041-07-04 02:00:00,22.534267782754565,0.0,0.0,0.0
2041-07-04 03:00:00,22.67334099880576,0.0,0.0,0.0
2041-07-04 04:00:00,22.24522518908447,0.0,0.0,0.0
2041-07-04 05:00:00,21.83681253541077,0.0,0.0,0.0
2041-07-04 06:00:00,22.078378868244798,29.64400278,28.161802641,31.126202919
2041-07-04 07:00:00,25.55636006668318,180.6901583,171.655650385,189.724666215
2041-07-04 08:00:00,28.018040259577276,384.5478389,365.320446955,403.775230845
2041-07-04 09:00:00,29.6064500793675,584.1538692,554.9461757400001,613.36156266
2041-07-04 10:00:00,30.92287565274405,753.2827036,715.61856842,790.94683878
2041-07-04 11:00:00,31.92398329473472,875.8098178,832.01932691,919.60030869
2041-07-04 12:00:00,32.576223382127864,928.28729,881.8729255,974.7016545
2041-07-04 13:00:00,32.63783413597733,876.2489639,832.436515705,920.061412095
2041-07-04 14:00:00,32.552451289478086,829.7937167,788.304030865,871.283402535
2041-07-04 15:00:00,32.05053995889567,723.7278583,687.5414653849999,759.914251215
2041-07-04 16:00:00,31.24908664337825,577.1056194,548.2503384299999,605.9609003700001
2041-07-04 17:00:00,30.0208301257376,377.1272861,358.270921795,395.983650405
2041-07-04 18:00:00,28.47950796047872,176.888475,168.04405125,185.73289875
2041-07-04 19:00:00,26.88224199894046,28.14820833,26.7407979135,29.5556187465
2041-07-04 20:00:00,25.51464269003473,0.0,0.0,0.0
2041-07-04 21:00:00,24.50329674143507,2.5e-05,2.375e-05,2.625e-05
2041-07-04 22:00:00,23.48014303925133,0.0,0.0,0.0
2041-07-04 23:00:00,22.43496303374977,0.0,0.0,0.0
2041-07-05 00:00:00,22.964787529655943,0.0,0.0,0.0
2041-07-05 01:00:00,22.56684407759507,0.0,0.0,0.0
2041-07-05 02:00:00,22.32956345609061,0.0,0.0,0.0
2041-07-05 03:00:00,22.970565445151088,0.0,0.0,0.0
2041-07-05 04:00:00,22.68278322428357,0.0,0.0,0.0
2041-07-05 05:00:00,22.37944799487331,0.0,0.0,0.0
2041-07-05 06:00:00,22.482016536081744,20.89636111,19.8515430545,21.941179165500003
2041-07-05 07:00:00,24.984598516115405,147.0831917,139.72903211499997,154.437351285
2041-07-05 08:00:00,27.366744799885403,316.0385528,300.23662516,331.84048044
2041-07-05 09:00:00,29.103228458383317,484.4190067,460.198056365,508.639957035
2041-07-05 10:00:00,30.498096440453985,634.0474414,602.34506933,665.74981347
2041-07-05 11:00:00,31.70733417617297,766.9035064,728.5583310799999,805.24868172
2041-07-05 12:00:00,32.62338668555241,841.0361653,798.9843570349999,883.0879735650001
2041-07-05 13:00:00,32.47499530015014,810.2509664,769.73841808,850.7635147200001
2041-07-05 14:00:00,32.423951148070344,735.4100861,698.6395817949999,772.180590405
2041-07-05 15:00:00,31.403844173609397,590.9905639,561.441035705,620.540092095
2041-07-05 16:00:00,30.87912863948389,423.9872444,402.78788218,445.18660662
2041-07-05 17:00:00,29.9198004388333,269.8610472,256.36799483999994,283.35409956
2041-07-05 18:00:00,29.000905285117,142.1816556,135.07257282,149.29073838
2041-07-05 19:00:00,27.737003161821903,22.63615278,21.504345141,23.767960419
2041-07-05 20:00:00,26.66921640400006,0.0,0.0,0.0
2041-07-05 21:00:00,26.0116635090312,2.78e-05,2.641e-05,2.9190000000000003e-05
2041-07-05 22:00:00,25.63970365842514,0.0,0.0,0.0
2041-07-05 23:00:00,25.24989578773792,0.0,0.0,0.0
2041-07-06 00:00:00,24.01109317065969,0.0,0.0,0.0
2041-07-06 01:00:00,23.8837514905998,0.0,0.0,0.0
2041-07-06 02:00:00,23.60298332695592,0.0,0.0,0.0
2041-07-06 03:00:00,23.40753244145687,0.0,0.0,0.0
2041-07-06 04:00:00,23.14440477758796,0.0,0.0,0.0
2041-07-06 05:00:00,22.67783441926348,0.0,0.0,0.0
2041-07-06 06:00:00,22.715332416725435,20.80396944,19.763770968,21.844167912
2041-07-06 07:00:00,25.43208007821347,155.1837139,147.42452820499997,162.942899595
2041-07-06 08:00:00,27.18211161814429,332.8190944,316.17813968,349.46004912
2041-07-06 09:00:00,29.046986368775624,541.19559,514.1358105,568.2553695
2041-07-06 10:00:00,30.62711194024082,678.6413025,644.709237375,712.5733676250001
2041-07-06 11:00:00,31.694447949956537,813.3036717,772.638488115,853.968855285
2041-07-06 12:00:00,32.06939086402258,864.9172386,821.67137667,908.16310053
2041-07-06 13:00:00,31.39491986361953,810.0348944,769.53314968,850.53663912
2041-07-06 14:00:00,30.74543463521827,692.548775,657.92133625,727.17621375
2041-07-06 15:00:00,29.80457480407806,576.1981111,547.388205545,605.008016655
2041-07-06 16:00:00,29.427727722011863,428.3223917,406.906272115,449.7385112850001
2041-07-06 17:00:00,28.85870823781804,316.4799528,300.65595516,332.30395044
2041-07-06 18:00:00,27.714664974259986,132.8592306,126.21626906999998,139.50219213
2041-07-06 19:00:00,26.508735279678397,22.11295278,21.007305141,23.218600419
2041-07-06 20:00:00,25.420088966212607,0.0,0.0,0.0
